Stn_Code,Sampling_Date,State,City/Town/Village/Area,Type_of_Location,SO2,NO2,RSPM/PM10,Month
675,11-12-2015,Karnataka,Ranebennur,2,2,5,44,12
675,15-12-2015,Karnataka,Ranebennur,2,2,5,33,12
675,19-12-2015,Karnataka,Ranebennur,2,3,5,71,12
675,22-12-2015,Karnataka,Ranebennur,2,3,5,52,12
675,25-12-2015,Karnataka,Ranebennur,2,4,6,42,12
675,29-12-2015,Karnataka,Ranebennur,2,2,5,55,12
676,01-01-2015,Karnataka,Mandya,1,10,21,40,1
676,05-01-2015,Karnataka,Mandya,1,11,23,58,1
676,08-01-2015,Karnataka,Mandya,1,12,24,69,1
676,13-01-2015,Karnataka,Mandya,1,11,22,40,1
676,16-01-2015,Karnataka,Mandya,1,11,23,54,1
676,19-01-2015,Karnataka,Mandya,1,12,24,63,1
676,22-01-2015,Karnataka,Mandya,1,11,23,62,1
676,27-01-2015,Karnataka,Mandya,1,11,23,50,1
676,30-01-2015,Karnataka,Mandya,1,11,22,47,1
676,02-02-2015,Karnataka,Mandya,1,10,21,53,2
676,05-02-2015,Karnataka,Mandya,1,11,22,50,2
676,09-02-2015,Karnataka,Mandya,1,13,24,37,2
676,13-02-2015,Karnataka,Mandya,1,11,22,58,2
676,16-02-2015,Karnataka,Mandya,1,12,23,55,2
676,21-02-2015,Karnataka,Mandya,1,11,23,62,2
676,23-02-2015,Karnataka,Mandya,1,10,22,83,2
676,27-02-2015,Karnataka,Mandya,1,11,22,57,2
676,02-03-2015,Karnataka,Mandya,1,11,22,30,3
676,05-03-2015,Karnataka,Mandya,1,12,23,32,3
676,09-03-2015,Karnataka,Mandya,1,12,22,38,3
676,12-03-2015,Karnataka,Mandya,1,12,24,41,3
676,16-03-2015,Karnataka,Mandya,1,11,22,40,3
676,19-03-2015,Karnataka,Mandya,1,12,23,37,3
676,23-03-2015,Karnataka,Mandya,1,11,22,64,3
676,27-03-2015,Karnataka,Mandya,1,13,22,36,3
676,30-03-2015,Karnataka,Mandya,1,13,24,44,3
676,06-04-2015,Karnataka,Mandya,1,11,23,47,4
676,09-04-2015,Karnataka,Mandya,1,11,23,45,4
676,13-04-2015,Karnataka,Mandya,1,10,21,38,4
676,18-04-2015,Karnataka,Mandya,1,11,22,26,4
676,20-04-2015,Karnataka,Mandya,1,10,21,73,4
676,23-04-2015,Karnataka,Mandya,1,12,24,30,4
676,27-04-2015,Karnataka,Mandya,1,10,21,68,4
676,04-05-2015,Karnataka,Mandya,1,10,21,40,5
676,07-05-2015,Karnataka,Mandya,1,11,22,34,5
676,11-05-2015,Karnataka,Mandya,1,10,22,36,5
676,14-05-2015,Karnataka,Mandya,1,11,22,38,5
676,18-05-2015,Karnataka,Mandya,1,10,21,59,5
676,21-05-2015,Karnataka,Mandya,1,10,20,26,5
676,26-05-2015,Karnataka,Mandya,1,10,23,34,5
676,27-05-2015,Karnataka,Mandya,1,11,20,40,5
676,01-06-2015,Karnataka,Mandya,1,10,21,32,6
676,04-06-2015,Karnataka,Mandya,1,11,21,28,6
676,08-06-2015,Karnataka,Mandya,1,10,22,32,6
676,11-06-2015,Karnataka,Mandya,1,11,23,31,6
676,15-06-2015,Karnataka,Mandya,1,11,22,28,6
676,19-06-2015,Karnataka,Mandya,1,10,22,46,6
676,22-06-2015,Karnataka,Mandya,1,11,23,50,6
676,25-06-2015,Karnataka,Mandya,1,10,21,29,6
676,29-06-2015,Karnataka,Mandya,1,11,22,38,6
676,01-07-2015,Karnataka,Mandya,1,11,22,35,7
676,03-07-2015,Karnataka,Mandya,1,10,21,37,7
676,06-07-2015,Karnataka,Mandya,1,11,22,38,7
676,09-07-2015,Karnataka,Mandya,1,10,23,41,7
676,13-07-2015,Karnataka,Mandya,1,11,23,49,7
676,15-07-2015,Karnataka,Mandya,1,11,23,42,7
676,20-07-2015,Karnataka,Mandya,1,11,22,32,7
676,23-07-2015,Karnataka,Mandya,1,11,23,42,7
676,27-07-2015,Karnataka,Mandya,1,11,23,31,7
676,30-07-2015,Karnataka,Mandya,1,10,21,93,7
676,03-08-2015,Karnataka,Mandya,1,11,22,31,8
676,07-08-2015,Karnataka,Mandya,1,11,21,43,8
676,10-08-2015,Karnataka,Mandya,1,11,22,34,8
676,13-08-2015,Karnataka,Mandya,1,10,20,29,8
676,17-08-2015,Karnataka,Mandya,1,10,21,27,8
676,21-08-2015,Karnataka,Mandya,1,10,22,31,8
676,25-08-2015,Karnataka,Mandya,1,13,25,30,8
676,27-08-2015,Karnataka,Mandya,1,12,24,29,8
676,01-09-2015,Karnataka,Mandya,1,11,22,52,9
676,03-09-2015,Karnataka,Mandya,1,10,22,38,9
676,07-09-2015,Karnataka,Mandya,1,9,21,43,9
676,10-09-2015,Karnataka,Mandya,1,10,21,28,9
676,14-09-2015,Karnataka,Mandya,1,12,23,71,9
676,18-09-2015,Karnataka,Mandya,1,9,21,28,9
676,22-09-2015,Karnataka,Mandya,1,11,22,48,9
676,26-09-2015,Karnataka,Mandya,1,11,21,44,9
676,28-09-2015,Karnataka,Mandya,1,11,22,49,9
676,01-10-2015,Karnataka,Mandya,1,10,22,77,10
676,05-10-2015,Karnataka,Mandya,1,10,22,30,10
676,08-10-2015,Karnataka,Mandya,1,10,22,44,10
676,13-10-2015,Karnataka,Mandya,1,11,21,36,10
676,15-10-2015,Karnataka,Mandya,1,11,22,58,10
676,20-10-2015,Karnataka,Mandya,1,10,22,41,10
676,26-10-2015,Karnataka,Mandya,1,10,23,53,10
676,30-10-2015,Karnataka,Mandya,1,10,21,33,10
676,02-11-2015,Karnataka,Mandya,1,6,17,29,11
676,06-11-2015,Karnataka,Mandya,1,9,16,48,11
676,13-11-2015,Karnataka,Mandya,1,7,16,45,11
676,17-11-2015,Karnataka,Mandya,1,7,20,34,11
676,19-11-2015,Karnataka,Mandya,1,8,16,30,11
676,24-11-2015,Karnataka,Mandya,1,7,17,31,11
676,26-11-2015,Karnataka,Mandya,1,7,16,39,11
676,01-12-2015,Karnataka,Mandya,1,5,19,29,12
676,04-12-2015,Karnataka,Mandya,1,6,19,29,12
676,07-12-2015,Karnataka,Mandya,1,6,21,37,12
676,10-12-2015,Karnataka,Mandya,1,5,20,30,12
676,14-12-2015,Karnataka,Mandya,1,6,21,35,12
676,17-12-2015,Karnataka,Mandya,1,7,22,34,12
676,22-12-2015,Karnataka,Mandya,1,7,21,31,12
676,28-12-2015,Karnataka,Mandya,1,6,20,31,12
677,06-01-2015,Karnataka,Raichur,1,5,8,111,1
677,09-01-2015,Karnataka,Raichur,1,6,8,110,1
677,12-01-2015,Karnataka,Raichur,1,5,8,97,1
677,15-01-2015,Karnataka,Raichur,1,6,10,105,1
677,18-01-2015,Karnataka,Raichur,1,5,9,116,1
677,21-01-2015,Karnataka,Raichur,1,6,9,95,1
677,26-01-2015,Karnataka,Raichur,1,6,8,100,1
677,31-01-2015,Karnataka,Raichur,1,7,10,90,1
677,04-02-2015,Karnataka,Raichur,1,5,8,95,2
677,07-02-2015,Karnataka,Raichur,1,6,9,107,2
677,09-02-2015,Karnataka,Raichur,1,6,8,96,2
677,13-02-2015,Karnataka,Raichur,1,5,8,123,2
677,15-02-2015,Karnataka,Raichur,1,6,9,114,2
677,18-02-2015,Karnataka,Raichur,1,7,9,105,2
677,24-02-2015,Karnataka,Raichur,1,6,7,97,2
677,26-02-2015,Karnataka,Raichur,1,6,8,87,2
677,03-03-2015,Karnataka,Raichur,1,6,8,92,3
677,06-03-2015,Karnataka,Raichur,1,6,8,92,3
677,09-03-2015,Karnataka,Raichur,1,6,8,79,3
677,12-03-2015,Karnataka,Raichur,1,6,11,74,3
677,15-03-2015,Karnataka,Raichur,1,6,8,87,3
677,18-03-2015,Karnataka,Raichur,1,6,9,117,3
677,23-03-2015,Karnataka,Raichur,1,4,9,109,3
677,28-03-2015,Karnataka,Raichur,1,6,10,108,3
677,31-03-2015,Karnataka,Raichur,1,7,11,92,3
677,03-04-2015,Karnataka,Raichur,1,6,12,95,4
677,06-04-2015,Karnataka,Raichur,1,6,11,102,4
677,09-04-2015,Karnataka,Raichur,1,5,10,101,4
677,15-04-2015,Karnataka,Raichur,1,5,9,114,4
677,20-04-2015,Karnataka,Raichur,1,5,10,43,4
677,25-04-2015,Karnataka,Raichur,1,5,9,101,4
677,28-04-2015,Karnataka,Raichur,1,6,11,38,4
677,30-04-2015,Karnataka,Raichur,1,4,14,70,4
677,03-05-2015,Karnataka,Raichur,1,5,11,94,5
677,07-05-2015,Karnataka,Raichur,1,7,9,100,5
677,11-05-2015,Karnataka,Raichur,1,7,12,110,5
677,15-05-2015,Karnataka,Raichur,1,6,12,110,5
677,19-05-2015,Karnataka,Raichur,1,6,9,122,5
677,23-05-2015,Karnataka,Raichur,1,5,9,90,5
677,26-05-2015,Karnataka,Raichur,1,5,11,104,5
677,29-05-2015,Karnataka,Raichur,1,6,10,108,5
677,31-05-2015,Karnataka,Raichur,1,6,11,109,5
677,03-06-2015,Karnataka,Raichur,1,6,12,109,6
677,06-06-2015,Karnataka,Raichur,1,6,10,114,6
677,09-06-2015,Karnataka,Raichur,1,7,10,137,6
677,12-06-2015,Karnataka,Raichur,1,6,12,102,6
677,15-06-2015,Karnataka,Raichur,1,7,12,68,6
677,18-06-2015,Karnataka,Raichur,1,7,10,120,6
677,21-06-2015,Karnataka,Raichur,1,3,8,69,6
677,24-06-2015,Karnataka,Raichur,1,7,11,64,6
677,29-06-2015,Karnataka,Raichur,1,8,12,57,6
677,03-07-2015,Karnataka,Raichur,1,5,11,62,7
677,07-07-2015,Karnataka,Raichur,1,8,15,53,7
677,11-07-2015,Karnataka,Raichur,1,6,11,61,7
677,15-07-2015,Karnataka,Raichur,1,6,17,82,7
677,19-07-2015,Karnataka,Raichur,1,6,10,68,7
677,22-07-2015,Karnataka,Raichur,1,4,11,63,7
677,24-07-2015,Karnataka,Raichur,1,7,13,62,7
677,27-07-2015,Karnataka,Raichur,1,9,13,72,7
677,30-07-2015,Karnataka,Raichur,1,7,16,74,7
678,03-04-2015,Karnataka,Bijapur,1,2,5,166,4
678,06-04-2015,Karnataka,Bijapur,1,2,5,232,4
678,09-04-2015,Karnataka,Bijapur,1,2,5,166,4
678,13-04-2015,Karnataka,Bijapur,1,2,12,94,4
678,16-04-2015,Karnataka,Bijapur,1,2,11,93,4
678,20-04-2015,Karnataka,Bijapur,1,2,14,90,4
678,23-04-2015,Karnataka,Bijapur,1,2,12,137,4
678,27-04-2015,Karnataka,Bijapur,1,2,12,113,4
678,29-04-2015,Karnataka,Bijapur,1,2,13,144,4
678,04-05-2015,Karnataka,Bijapur,1,2,13,186,5
678,07-05-2015,Karnataka,Bijapur,1,2,13,183,5
678,11-05-2015,Karnataka,Bijapur,1,2,12,111,5
678,14-05-2015,Karnataka,Bijapur,1,3,12,106,5
678,18-05-2015,Karnataka,Bijapur,1,2,11,169,5
678,21-05-2015,Karnataka,Bijapur,1,3,9,89,5
678,25-05-2015,Karnataka,Bijapur,1,4,13,95,5
678,28-05-2015,Karnataka,Bijapur,1,2,14,120,5
678,01-06-2015,Karnataka,Bijapur,1,5,39,58,6
678,04-06-2015,Karnataka,Bijapur,1,4,43,108,6
678,08-06-2015,Karnataka,Bijapur,1,3,10,59,6
678,11-06-2015,Karnataka,Bijapur,1,3,11,53,6
678,15-06-2015,Karnataka,Bijapur,1,3,10,67,6
678,18-06-2015,Karnataka,Bijapur,1,3,9,56,6
678,22-06-2015,Karnataka,Bijapur,1,3,10,41,6
678,25-06-2015,Karnataka,Bijapur,1,3,11,54,6
678,29-06-2015,Karnataka,Bijapur,1,3,10,75,6
678,02-07-2015,Karnataka,Bijapur,1,2,9,71,7
678,06-07-2015,Karnataka,Bijapur,1,2,9,135,7
678,09-07-2015,Karnataka,Bijapur,1,2,9,67,7
678,16-07-2015,Karnataka,Bijapur,1,2,9,83,7
678,20-07-2015,Karnataka,Bijapur,1,2,5,94,7
678,23-07-2015,Karnataka,Bijapur,1,2,5,63,7
678,27-07-2015,Karnataka,Bijapur,1,2,11,93,7
678,30-07-2015,Karnataka,Bijapur,1,2,10,64,7
678,04-09-2015,Karnataka,Bijapur,1,2,19,69,9
678,07-09-2015,Karnataka,Bijapur,1,2,18,51,9
678,10-09-2015,Karnataka,Bijapur,1,2,13,53,9
678,14-09-2015,Karnataka,Bijapur,1,2,10,49,9
678,18-09-2015,Karnataka,Bijapur,1,2,11,55,9
678,21-09-2015,Karnataka,Bijapur,1,2,22,60,9
678,25-09-2015,Karnataka,Bijapur,1,2,20,73,9
678,28-09-2015,Karnataka,Bijapur,1,2,19,118,9
678,01-10-2015,Karnataka,Bijapur,1,2,25,92,10
678,05-10-2015,Karnataka,Bijapur,1,2,23,112,10
678,08-10-2015,Karnataka,Bijapur,1,2,23,73,10
678,13-10-2015,Karnataka,Bijapur,1,2,26,114,10
678,16-10-2015,Karnataka,Bijapur,1,2,28,107,10
678,19-10-2015,Karnataka,Bijapur,1,2,20,76,10
678,21-10-2015,Karnataka,Bijapur,1,2,21,85,10
678,26-10-2015,Karnataka,Bijapur,1,2,20,78,10
678,29-10-2015,Karnataka,Bijapur,1,2,22,73,10
678,02-11-2015,Karnataka,Bijapur,1,2,24,107,11
678,05-11-2015,Karnataka,Bijapur,1,2,19,101,11
678,09-11-2015,Karnataka,Bijapur,1,2,24,112,11
678,13-11-2015,Karnataka,Bijapur,1,2,21,132,11
678,16-11-2015,Karnataka,Bijapur,1,2,23,118,11
678,19-11-2015,Karnataka,Bijapur,1,2,25,81,11
678,23-11-2015,Karnataka,Bijapur,1,2,24,64,11
678,26-11-2015,Karnataka,Bijapur,1,2,24,135,11
678,01-12-2015,Karnataka,Bijapur,1,2,23,58,12
678,04-12-2015,Karnataka,Bijapur,1,2,22,83,12
678,07-12-2015,Karnataka,Bijapur,1,2,26,87,12
678,10-12-2015,Karnataka,Bijapur,1,2,23,63,12
678,14-12-2015,Karnataka,Bijapur,1,2,24,112,12
678,17-12-2015,Karnataka,Bijapur,1,2,22,69,12
678,21-12-2015,Karnataka,Bijapur,1,2,18,95,12
678,24-12-2015,Karnataka,Bijapur,1,2,20,316,12
678,28-12-2015,Karnataka,Bijapur,1,2,20,132,12
679,01-01-2015,Karnataka,Chitradurga,1,3,5,74,1
679,05-01-2015,Karnataka,Chitradurga,1,3,5,41,1
679,08-01-2015,Karnataka,Chitradurga,1,4,5,75,1
679,12-01-2015,Karnataka,Chitradurga,1,4,6,56,1
679,16-01-2015,Karnataka,Chitradurga,1,2,5,75,1
679,19-01-2015,Karnataka,Chitradurga,1,2,5,59,1
679,22-01-2015,Karnataka,Chitradurga,1,3,5,33,1
679,27-01-2015,Karnataka,Chitradurga,1,2,5,39,1
679,29-01-2015,Karnataka,Chitradurga,1,3,5,40,1
679,02-02-2015,Karnataka,Chitradurga,1,2,5,42,2
679,06-02-2015,Karnataka,Chitradurga,1,3,5,77,2
679,09-02-2015,Karnataka,Chitradurga,1,3,5,54,2
679,12-02-2015,Karnataka,Chitradurga,1,3,6,52,2
679,16-02-2015,Karnataka,Chitradurga,1,3,5,54,2
679,19-02-2015,Karnataka,Chitradurga,1,3,7,39,2
679,23-02-2015,Karnataka,Chitradurga,1,3,5,75,2
679,26-02-2015,Karnataka,Chitradurga,1,3,5,87,2
679,02-03-2015,Karnataka,Chitradurga,1,2,5,49,3
679,05-03-2015,Karnataka,Chitradurga,1,4,7,45,3
679,09-03-2015,Karnataka,Chitradurga,1,3,5,68,3
679,12-03-2015,Karnataka,Chitradurga,1,3,5,30,3
679,16-03-2015,Karnataka,Chitradurga,1,4,5,77,3
679,19-03-2015,Karnataka,Chitradurga,1,3,5,67,3
679,23-03-2015,Karnataka,Chitradurga,1,2,5,52,3
679,26-03-2015,Karnataka,Chitradurga,1,3,5,60,3
679,30-03-2015,Karnataka,Chitradurga,1,3,5,90,3
679,01-04-2015,Karnataka,Chitradurga,1,3,5,28,4
679,06-04-2015,Karnataka,Chitradurga,1,3,5,46,4
679,09-04-2015,Karnataka,Chitradurga,1,2,5,40,4
679,13-04-2015,Karnataka,Chitradurga,1,3,5,82,4
679,17-04-2015,Karnataka,Chitradurga,1,2,5,63,4
679,21-04-2015,Karnataka,Chitradurga,1,3,5,41,4
679,24-04-2015,Karnataka,Chitradurga,1,2,5,39,4
679,27-04-2015,Karnataka,Chitradurga,1,2,5,33,4
679,30-04-2015,Karnataka,Chitradurga,1,3,5,58,4
679,04-05-2015,Karnataka,Chitradurga,1,3,7,57,5
679,07-05-2015,Karnataka,Chitradurga,1,3,6,93,5
679,11-05-2015,Karnataka,Chitradurga,1,3,5,49,5
679,14-05-2015,Karnataka,Chitradurga,1,3,5,67,5
679,18-05-2015,Karnataka,Chitradurga,1,3,5,88,5
679,22-05-2015,Karnataka,Chitradurga,1,3,5,26,5
679,25-05-2015,Karnataka,Chitradurga,1,3,5,36,5
679,28-05-2015,Karnataka,Chitradurga,1,4,5,44,5
679,01-06-2015,Karnataka,Chitradurga,1,3,8,33,6
679,05-06-2015,Karnataka,Chitradurga,1,4,8,56,6
679,08-06-2015,Karnataka,Chitradurga,1,5,9,29,6
679,11-06-2015,Karnataka,Chitradurga,1,5,10,73,6
679,15-06-2015,Karnataka,Chitradurga,1,2,5,70,6
679,18-06-2015,Karnataka,Chitradurga,1,2,5,57,6
679,22-06-2015,Karnataka,Chitradurga,1,2,6,54,6
679,25-06-2015,Karnataka,Chitradurga,1,3,5,32,6
679,29-06-2015,Karnataka,Chitradurga,1,3,5,59,6
679,02-07-2015,Karnataka,Chitradurga,1,2,5,55,7
679,06-07-2015,Karnataka,Chitradurga,1,2,5,37,7
679,09-07-2015,Karnataka,Chitradurga,1,2,5,31,7
679,13-07-2015,Karnataka,Chitradurga,1,2,5,30,7
679,16-07-2015,Karnataka,Chitradurga,1,2,5,26,7
679,20-07-2015,Karnataka,Chitradurga,1,4,9,34,7
679,22-07-2015,Karnataka,Chitradurga,1,3,5,42,7
679,26-07-2015,Karnataka,Chitradurga,1,2,5,26,7
679,02-08-2015,Karnataka,Chitradurga,1,4,6,61,8
679,06-08-2015,Karnataka,Chitradurga,1,3,5,19,8
679,10-08-2015,Karnataka,Chitradurga,1,2,5,19,8
679,15-08-2015,Karnataka,Chitradurga,1,3,5,54,8
679,17-08-2015,Karnataka,Chitradurga,1,3,5,65,8
679,20-08-2015,Karnataka,Chitradurga,1,2,5,31,8
679,24-08-2015,Karnataka,Chitradurga,1,3,5,44,8
679,27-08-2015,Karnataka,Chitradurga,1,2,5,32,8
679,31-08-2015,Karnataka,Chitradurga,1,2,5,23,8
679,03-09-2015,Karnataka,Chitradurga,1,2,5,29,9
679,07-09-2015,Karnataka,Chitradurga,1,2,5,26,9
679,10-09-2015,Karnataka,Chitradurga,1,8,11,48,9
679,14-09-2015,Karnataka,Chitradurga,1,3,8,17,9
679,18-09-2015,Karnataka,Chitradurga,1,2,5,12,9
679,21-09-2015,Karnataka,Chitradurga,1,2,5,68,9
679,24-09-2015,Karnataka,Chitradurga,1,2,5,47,9
679,28-09-2015,Karnataka,Chitradurga,1,2,5,58,9
679,01-10-2015,Karnataka,Chitradurga,1,3,5,66,10
679,05-10-2015,Karnataka,Chitradurga,1,2,5,34,10
679,08-10-2015,Karnataka,Chitradurga,1,2,5,32,10
679,12-10-2015,Karnataka,Chitradurga,1,2,5,34,10
679,15-10-2015,Karnataka,Chitradurga,1,2,5,44,10
679,19-10-2015,Karnataka,Chitradurga,1,2,5,24,10
679,22-10-2015,Karnataka,Chitradurga,1,3,6,54,10
679,26-10-2015,Karnataka,Chitradurga,1,2,5,43,10
679,30-10-2015,Karnataka,Chitradurga,1,3,6,50,10
679,02-11-2015,Karnataka,Chitradurga,1,2,5,36,11
679,05-11-2015,Karnataka,Chitradurga,1,3,5,48,11
679,10-11-2015,Karnataka,Chitradurga,1,3,5,73,11
679,11-11-2015,Karnataka,Chitradurga,1,3,5,36,11
679,12-11-2015,Karnataka,Chitradurga,1,3,5,84,11
679,16-11-2015,Karnataka,Chitradurga,1,2,5,22,11
679,19-11-2015,Karnataka,Chitradurga,1,2,5,18,11
679,23-11-2015,Karnataka,Chitradurga,1,2,5,43,11
679,28-11-2015,Karnataka,Chitradurga,1,2,5,52,11
679,30-11-2015,Karnataka,Chitradurga,1,2,5,21,11
679,03-12-2015,Karnataka,Chitradurga,1,2,5,18,12
679,07-12-2015,Karnataka,Chitradurga,1,3,6,26,12
679,10-12-2015,Karnataka,Chitradurga,1,3,5,30,12
679,14-12-2015,Karnataka,Chitradurga,1,3,5,30,12
679,17-12-2015,Karnataka,Chitradurga,1,3,7,40,12
679,19-12-2015,Karnataka,Chitradurga,1,3,7,38,12
679,23-12-2015,Karnataka,Chitradurga,1,3,7,54,12
679,28-12-2015,Karnataka,Chitradurga,1,3,7,42,12
680,01-01-2015,Karnataka,Shimoga,2,4,8,23,1
680,05-01-2015,Karnataka,Shimoga,2,5,8,78,1
680,08-01-2015,Karnataka,Shimoga,2,4,7,48,1
680,12-01-2015,Karnataka,Shimoga,2,5,9,31,1
680,15-01-2015,Karnataka,Shimoga,2,5,8,28,1
680,19-01-2015,Karnataka,Shimoga,2,6,9,25,1
680,22-01-2015,Karnataka,Shimoga,2,6,10,30,1
680,26-01-2015,Karnataka,Shimoga,2,4,9,52,1
680,29-01-2015,Karnataka,Shimoga,2,4,8,27,1
680,02-02-2015,Karnataka,Shimoga,2,6,10,39,2
680,05-02-2015,Karnataka,Shimoga,2,4,9,36,2
680,09-02-2015,Karnataka,Shimoga,2,5,10,25,2
680,12-02-2015,Karnataka,Shimoga,2,6,9,38,2
680,16-02-2015,Karnataka,Shimoga,2,5,9,27,2
680,19-02-2015,Karnataka,Shimoga,2,5,9,39,2
680,23-02-2015,Karnataka,Shimoga,2,6,10,50,2
680,26-02-2015,Karnataka,Shimoga,2,5,10,28,2
680,02-03-2015,Karnataka,Shimoga,2,2,5,49,3
680,05-03-2015,Karnataka,Shimoga,2,4,7,45,3
680,09-03-2015,Karnataka,Shimoga,2,3,5,68,3
680,12-03-2015,Karnataka,Shimoga,2,3,5,30,3
680,16-03-2015,Karnataka,Shimoga,2,4,5,77,3
680,19-03-2015,Karnataka,Shimoga,2,3,5,67,3
680,23-03-2015,Karnataka,Shimoga,2,2,5,52,3
680,26-03-2015,Karnataka,Shimoga,2,3,5,60,3
680,30-03-2015,Karnataka,Shimoga,2,3,5,90,3
680,02-04-2015,Karnataka,Shimoga,2,2,5,27,4
680,06-04-2015,Karnataka,Shimoga,2,3,5,74,4
680,09-04-2015,Karnataka,Shimoga,2,5,8,56,4
680,13-04-2015,Karnataka,Shimoga,2,3,5,54,4
680,16-04-2015,Karnataka,Shimoga,2,4,5,54,4
680,20-04-2015,Karnataka,Shimoga,2,2,5,26,4
680,23-04-2015,Karnataka,Shimoga,2,5,8,32,4
680,27-04-2015,Karnataka,Shimoga,2,4,7,56,4
680,30-04-2015,Karnataka,Shimoga,2,4,6,48,4
680,04-05-2015,Karnataka,Shimoga,2,3,6,17,5
680,07-05-2015,Karnataka,Shimoga,2,3,5,26,5
680,11-05-2015,Karnataka,Shimoga,2,4,8,21,5
680,14-05-2015,Karnataka,Shimoga,2,3,6,20,5
680,18-05-2015,Karnataka,Shimoga,2,3,7,64,5
680,21-05-2015,Karnataka,Shimoga,2,3,5,47,5
680,25-05-2015,Karnataka,Shimoga,2,4,8,64,5
680,01-06-2015,Karnataka,Shimoga,2,3,7,19,6
680,04-06-2015,Karnataka,Shimoga,2,3,7,25,6
680,08-06-2015,Karnataka,Shimoga,2,4,8,24,6
680,11-06-2015,Karnataka,Shimoga,2,4,9,36,6
680,15-06-2015,Karnataka,Shimoga,2,6,10,39,6
680,18-06-2015,Karnataka,Shimoga,2,2,5,51,6
680,22-06-2015,Karnataka,Shimoga,2,2,5,56,6
680,25-06-2015,Karnataka,Shimoga,2,3,5,46,6
680,29-06-2015,Karnataka,Shimoga,2,3,5,26,6
680,02-07-2015,Karnataka,Shimoga,2,2,5,20,7
680,06-07-2015,Karnataka,Shimoga,2,2,5,17,7
680,09-07-2015,Karnataka,Shimoga,2,3,5,16,7
680,13-07-2015,Karnataka,Shimoga,2,3,5,24,7
680,16-07-2015,Karnataka,Shimoga,2,2,5,18,7
680,20-07-2015,Karnataka,Shimoga,2,2,5,17,7
680,23-07-2015,Karnataka,Shimoga,2,2,5,14,7
680,27-07-2015,Karnataka,Shimoga,2,2,5,25,7
680,30-07-2015,Karnataka,Shimoga,2,2,5,26,7
680,03-08-2015,Karnataka,Shimoga,2,2,5,17,8
680,06-08-2015,Karnataka,Shimoga,2,2,5,33,8
680,10-08-2015,Karnataka,Shimoga,2,2,5,31,8
680,13-08-2015,Karnataka,Shimoga,2,2,5,26,8
680,17-08-2015,Karnataka,Shimoga,2,2,5,12,8
680,20-08-2015,Karnataka,Shimoga,2,2,5,19,8
680,24-08-2015,Karnataka,Shimoga,2,2,5,20,8
680,27-08-2015,Karnataka,Shimoga,2,2,5,17,8
680,31-08-2015,Karnataka,Shimoga,2,2,5,12,8
680,03-09-2015,Karnataka,Shimoga,2,2,5,23,9
680,07-09-2015,Karnataka,Shimoga,2,2,5,52,9
680,10-09-2015,Karnataka,Shimoga,2,2,5,7,9
680,14-09-2015,Karnataka,Shimoga,2,2,5,8,9
680,17-09-2015,Karnataka,Shimoga,2,2,5,7,9
680,21-09-2015,Karnataka,Shimoga,2,2,5,11,9
680,24-09-2015,Karnataka,Shimoga,2,2,5,18,9
680,28-09-2015,Karnataka,Shimoga,2,2,5,20,9
680,01-10-2015,Karnataka,Shimoga,2,2,5,14,10
680,05-10-2015,Karnataka,Shimoga,2,2,5,15,10
680,08-10-2015,Karnataka,Shimoga,2,2,5,15,10
680,12-10-2015,Karnataka,Shimoga,2,3,5,30,10
680,15-10-2015,Karnataka,Shimoga,2,2,5,44,10
680,19-10-2015,Karnataka,Shimoga,2,2,5,33,10
680,26-10-2015,Karnataka,Shimoga,2,3,7,43,10
680,29-10-2015,Karnataka,Shimoga,2,4,9,27,10
680,02-11-2015,Karnataka,Shimoga,2,3,6,19,11
680,05-11-2015,Karnataka,Shimoga,2,3,7,19,11
680,09-11-2015,Karnataka,Shimoga,2,2,5,14,11
680,12-11-2015,Karnataka,Shimoga,2,2,5,26,11
680,16-11-2015,Karnataka,Shimoga,2,3,6,22,11
680,19-11-2015,Karnataka,Shimoga,2,2,6,78,11
680,23-11-2015,Karnataka,Shimoga,2,2,5,161,11
680,26-11-2015,Karnataka,Shimoga,2,2,5,31,11
680,30-11-2015,Karnataka,Shimoga,2,2,5,59,11
680,03-12-2015,Karnataka,Shimoga,2,2,2,55,12
680,07-12-2015,Karnataka,Shimoga,2,2,2,68,12
680,11-12-2015,Karnataka,Shimoga,2,2,2,57,12
680,14-12-2015,Karnataka,Shimoga,2,3,2,21,12
680,17-12-2015,Karnataka,Shimoga,2,3,6,27,12
680,21-12-2015,Karnataka,Shimoga,2,4,6,43,12
680,24-12-2015,Karnataka,Shimoga,2,4,7,37,12
680,28-12-2015,Karnataka,Shimoga,2,4,7,43,12
683,02-01-2015,Karnataka,Kolar,1,6,12,53,1
683,06-01-2015,Karnataka,Kolar,1,6,14,72,1
683,09-01-2015,Karnataka,Kolar,1,7,13,72,1
683,13-01-2015,Karnataka,Kolar,1,6,15,102,1
683,16-01-2015,Karnataka,Kolar,1,6,13,75,1
683,20-01-2015,Karnataka,Kolar,1,7,16,51,1
683,23-01-2015,Karnataka,Kolar,1,6,15,53,1
683,27-01-2015,Karnataka,Kolar,1,7,16,97,1
683,30-01-2015,Karnataka,Kolar,1,6,13,66,1
683,03-02-2015,Karnataka,Kolar,1,6,15,92,2
683,06-02-2015,Karnataka,Kolar,1,7,17,93,2
